"id","longitude","latitude","start_date","end_date","label"
"132",-56.4859169187127,-13.7424455244805,"2006-01-01","2007-12-31","S+?"
"133",-56.5033687441101,-13.7182479625759,"2006-01-01","2007-12-31","S+?"
"134",-56.5006708908123,-13.7261320626559,"2006-01-01","2007-12-31","S+?"
"135",-56.4994833386889,-13.7382910554218,"2006-01-01","2007-12-31","S+?"
"136",-56.4994013058339,-13.7487932790842,"2006-01-01","2007-12-31","S+?"
"137",-56.5145065144308,-13.7306834409872,"2006-01-01","2007-12-31","S+?"
"138",-56.5121507708078,-13.7404240400343,"2006-01-01","2007-12-31","S+Milho"
"139",-56.5097405503611,-13.7515766498781,"2006-01-01","2007-12-31","S+Milho"
"140",-56.5082767006266,-13.7625759793726,"2006-01-01","2007-12-31","S+Milho"
"141",-56.5084980743878,-13.7725316970636,"2006-01-01","2007-12-31","S+Milho"
"142",-56.522983333303,-13.7322124210931,"2006-01-01","2007-12-31","S+?"
"143",-56.5244938037274,-13.7435010047746,"2006-01-01","2007-12-31","S+Milho"
"144",-56.5224278549333,-13.7540038590128,"2006-01-01","2007-12-31","S+Milho"
"145",-56.5190706086549,-13.7654880161482,"2006-01-01","2007-12-31","S+Milho"
"146",-56.5169520590034,-13.7772293285944,"2006-01-01","2007-12-31","S+Milho"
"147",-56.5307985491153,-13.7674068061695,"2006-01-01","2007-12-31","S+?"
"148",-56.5263334945611,-13.776436583082,"2006-01-01","2007-12-31","S+?"
"149",-56.5346918810399,-13.664780433735,"2006-01-01","2007-12-31","arroz"
"150",-56.5327983765378,-13.6732028353177,"2006-01-01","2007-12-31","unknown"
"151",-56.5444426010448,-13.6673927117413,"2006-01-01","2007-12-31","arroz"
"152",-56.5450602539518,-13.6742207556268,"2006-01-01","2007-12-31","unknown"
"153",-56.547411628782,-13.6831810492271,"2006-01-01","2007-12-31","S+?"
"154",-56.5464118995598,-13.6905040794397,"2006-01-01","2007-12-31","S+?"
"155",-56.5456924506281,-13.7000586978357,"2006-01-01","2007-12-31","S+?"
"156",-56.5443244611227,-13.709398757991,"2006-01-01","2007-12-31","S+?"
"157",-56.5433787499177,-13.7236903744171,"2006-01-01","2007-12-31","S+?"
"158",-56.5446776797263,-13.7358829689243,"2006-01-01","2007-12-31","S+?"
"159",-56.545883256556,-13.7502160954182,"2006-01-01","2007-12-31","S+?"
"160",-56.5455940494612,-13.7590780006913,"2006-01-01","2007-12-31","S+?"
"161",-56.5562146178409,-13.6773928850218,"2006-01-01","2007-12-31","S+?"
"162",-56.5541710767817,-13.6882647191941,"2006-01-01","2007-12-31","S+?"
"163",-56.5527896582241,-13.7016278952255,"2006-01-01","2007-12-31","S+?"
"164",-56.5517743411313,-13.7131245807091,"2006-01-01","2007-12-31","S+?"
"165",-56.5505200488622,-13.7250054551693,"2006-01-01","2007-12-31","S+?"
"166",-56.552416265313,-13.7371726482853,"2006-01-01","2007-12-31","S+?"
"167",-56.5537275561371,-13.7493882662335,"2006-01-01","2007-12-31","S+?"
"168",-56.552162784259,-13.7581244316357,"2006-01-01","2007-12-31","S+?"
"169",-56.5626424741502,-13.6833002293833,"2006-01-01","2007-12-31","S+?"
"170",-56.5625532856002,-13.6924519944215,"2006-01-01","2007-12-31","S+?"
"171",-56.5610347243671,-13.7032283692051,"2006-01-01","2007-12-31","S+?"
"172",-56.5596982674569,-13.7148910142455,"2006-01-01","2007-12-31","S+?"
"173",-56.5585258473772,-13.7268116803223,"2006-01-01","2007-12-31","S+?"
"174",-56.5593533376781,-13.7372218699449,"2006-01-01","2007-12-31","S+?"
"175",-56.5580705631674,-13.7504228175886,"2006-01-01","2007-12-31","S+?"
"176",-56.5702483020926,-13.6955269350791,"2006-01-01","2007-12-31","S+?"
"177",-56.5705697146459,-13.7055669409713,"2006-01-01","2007-12-31","S+?"
"178",-56.5711265426722,-13.7131596301102,"2006-01-01","2007-12-31","S+?"
"179",-56.5791157924229,-13.7076491523504,"2006-01-01","2007-12-31","S+?"
"180",-56.2555755144189,-13.6417957440524,"2006-01-01","2007-12-31","S+Nada"
"181",-56.25582705759,-13.6520902156018,"2006-01-01","2007-12-31","S+Nada"
"182",-56.2563536723528,-13.6674036152561,"2006-01-01","2007-12-31","S+Nada"
"183",-56.2466905328432,-13.6601267633593,"2006-01-01","2007-12-31","S+Nada"
"184",-56.2413512783809,-13.6543112103784,"2006-01-01","2007-12-31","S+Nada"
"185",-56.2362308438434,-13.6410649345217,"2006-01-01","2007-12-31","eucalypo"
"186",-56.224476281096,-13.6304704037285,"2006-01-01","2007-12-31","eucalypo"
"187",-56.2292298529594,-13.621361585423,"2006-01-01","2007-12-31","eucalypo"
"188",-56.2250166334554,-13.6086101358399,"2006-01-01","2007-12-31","eucalypo"
"189",-56.2174845228846,-13.616490717807,"2006-01-01","2007-12-31","eucalypo"
"190",-58.6733809908943,-13.4958234049635,"2006-01-01","2007-12-31","unknown"
"191",-58.6796778707422,-13.5076550844823,"2006-01-01","2007-12-31","unknown"
"192",-58.6861391782967,-13.5195808119378,"2006-01-01","2007-12-31","unknown"
"193",-58.6938923504779,-13.5330408273102,"2006-01-01","2007-12-31","unknown"
"194",-58.7131824823698,-13.5355894199443,"2006-01-01","2007-12-31","unknown"
"195",-58.7068597852939,-13.5250804708154,"2006-01-01","2007-12-31","unknown"
"196",-58.701670889467,-13.5128188131573,"2006-01-01","2007-12-31","unknown"
"197",-58.694646039603,-13.5013234173416,"2006-01-01","2007-12-31","unknown"
"198",-58.6874495011993,-13.4892531337696,"2006-01-01","2007-12-31","unknown"
"199",-58.6820893122344,-13.4758491341531,"2006-01-01","2007-12-31","unknown"
"200",-58.6668516856334,-13.4836005369548,"2006-01-01","2007-12-31","unknown"
"201",-58.6603046217833,-13.4715321354136,"2006-01-01","2007-12-31","unknown"
"202",-58.6760557206249,-13.4646253419924,"2006-01-01","2007-12-31","unknown"
"203",-55.6089600100871,-12.6201697027653,"2006-01-01","2007-12-31","unknown"
"204",-55.6158814468025,-12.6087274049603,"2006-01-01","2007-12-31","unknown"
"205",-55.6068548511901,-12.6063765671177,"2006-01-01","2007-12-31","unknown"
"206",-55.620994230034,-12.6266509782681,"2006-01-01","2007-12-31","unknown"
"207",-55.6281639813728,-12.6233709703375,"2006-01-01","2007-12-31","unknown"
"208",-56.2931762406868,-12.8991282024269,"2006-01-01","2007-12-31","S+?"
"209",-56.2861860227566,-12.8947589875846,"2006-01-01","2007-12-31","S+?"
"210",-56.2954395193582,-12.8895077201598,"2006-01-01","2007-12-31","S+?"
"211",-55.6188841047002,-12.2832518533266,"2006-01-01","2007-12-31","unknown"
"212",-55.624581038805,-12.2761390219265,"2006-01-01","2007-12-31","unknown"
"213",-55.6251040989696,-12.2652151685144,"2006-01-01","2007-12-31","unknown"
"214",-55.6198667753046,-12.2590165704755,"2006-01-01","2007-12-31","unknown"
"215",-55.6180817728609,-12.2662679565576,"2006-01-01","2007-12-31","unknown"
"216",-55.6137770883388,-12.2723110537827,"2006-01-01","2007-12-31","unknown"
"217",-55.6074803273005,-12.2772220415798,"2006-01-01","2007-12-31","unknown"
"218",-55.6178353577847,-12.2182001155828,"2006-01-01","2007-12-31","unknown"
"219",-55.6128699640489,-12.2144612052954,"2006-01-01","2007-12-31","unknown"
"220",-55.6045492859307,-12.2082693688664,"2006-01-01","2007-12-31","unknown"
"221",-55.5972977224534,-12.2022903434622,"2006-01-01","2007-12-31","unknown"
"222",-55.5944955503551,-12.2140652421552,"2006-01-01","2007-12-31","unknown"
"223",-55.60078820514,-12.217462212292,"2006-01-01","2007-12-31","unknown"
"224",-55.6082662157823,-12.2218726642663,"2006-01-01","2007-12-31","unknown"
"225",-55.6157731738062,-12.2259676884696,"2006-01-01","2007-12-31","unknown"
"226",-55.6016205926625,-12.1579824597635,"2006-01-01","2007-12-31","unknown"
"227",-55.6049884541597,-12.1685343772104,"2006-01-01","2007-12-31","unknown"
"228",-55.618834443578,-12.1381729464143,"2006-01-01","2007-12-31","unknown"
"229",-55.6219101442284,-12.1479656315092,"2006-01-01","2007-12-31","unknown"
"230",-55.5995513444928,-12.1466084199227,"2006-01-01","2007-12-31","unknown"
"231",-55.5892015493723,-12.1516903549578,"2006-01-01","2007-12-31","unknown"
"232",-55.5822825845232,-12.142142377415,"2006-01-01","2007-12-31","unknown"
"233",-55.5798973335312,-12.1516133874121,"2006-01-01","2007-12-31","unknown"
"234",-55.5729579148179,-12.1413630805124,"2006-01-01","2007-12-31","unknown"
"235",-55.5642207500602,-12.1507384243177,"2006-01-01","2007-12-31","unknown"
"236",-55.5613649540198,-12.1423725144559,"2006-01-01","2007-12-31","unknown"
"237",-55.5548706215799,-12.1529225205865,"2006-01-01","2007-12-31","unknown"
"238",-55.5509220528407,-12.1453300391408,"2006-01-01","2007-12-31","unknown"
"239",-55.5444001501159,-12.1596287099029,"2006-01-01","2007-12-31","unknown"
"240",-55.6693932783822,-12.1251405701812,"2006-01-01","2007-12-31","unknown"
"241",-55.6775374716162,-12.1189058335926,"2006-01-01","2007-12-31","unknown"
"242",-55.6850739969431,-12.115795309178,"2006-01-01","2007-12-31","unknown"
"243",-55.6956176760774,-12.1160227939041,"2006-01-01","2007-12-31","unknown"
"244",-55.7020866378204,-12.1141341095032,"2006-01-01","2007-12-31","unknown"
"245",-55.6708373265389,-12.1041993345279,"2006-01-01","2007-12-31","unknown"
"246",-55.6791422181377,-12.0978116382286,"2006-01-01","2007-12-31","unknown"
"247",-55.6690528009113,-12.086697969074,"2006-01-01","2007-12-31","unknown"
"248",-55.6605347282238,-12.094334218293,"2006-01-01","2007-12-31","unknown"
"249",-55.651600339367,-12.0868742619932,"2006-01-01","2007-12-31","unknown"
"250",-55.6584397177638,-12.07736504592,"2006-01-01","2007-12-31","unknown"
"251",-55.6717097159427,-12.0775305873144,"2006-01-01","2007-12-31","unknown"
"252",-55.6669778101528,-12.0727116639657,"2006-01-01","2007-12-31","unknown"
"253",-55.6590144825059,-12.0630608397521,"2006-01-01","2007-12-31","unknown"
"254",-55.6534975715747,-12.0725695476662,"2006-01-01","2007-12-31","unknown"
"255",-55.6420322575886,-12.0803424480438,"2006-01-01","2007-12-31","unknown"
"256",-55.6351133022178,-12.0746698371861,"2006-01-01","2007-12-31","unknown"
"257",-55.6467455030936,-12.0691152545618,"2006-01-01","2007-12-31","unknown"
"258",-55.6468726174746,-12.0590379235716,"2006-01-01","2007-12-31","unknown"
"259",-55.6395261437539,-12.0626326456545,"2006-01-01","2007-12-31","unknown"
"260",-55.6298776015089,-12.0574833867362,"2006-01-01","2007-12-31","unknown"
"261",-55.6268442583851,-12.069986381774,"2006-01-01","2007-12-31","unknown"
"262",-55.6156985010411,-12.0741607565322,"2006-01-01","2007-12-31","unknown"
"263",-55.6190528571445,-12.0660519329729,"2006-01-01","2007-12-31","unknown"
"264",-55.6226915214808,-12.0551285599115,"2006-01-01","2007-12-31","unknown"
"265",-55.7010013782702,-12.0970852194475,"2006-01-01","2007-12-31","unknown"
"266",-55.6982107420421,-12.0906535149501,"2006-01-01","2007-12-31","unknown"
"267",-55.690286435353,-12.0891301546877,"2006-01-01","2007-12-31","unknown"
"268",-55.6940572188073,-12.082718406083,"2006-01-01","2007-12-31","unknown"
"269",-55.6979117977024,-12.0729651380087,"2006-01-01","2007-12-31","unknown"
"270",-55.6989992369861,-12.0623892620124,"2006-01-01","2007-12-31","unknown"
"271",-55.6894917342606,-12.0587568572554,"2006-01-01","2007-12-31","unknown"
"272",-55.6855622314306,-12.0707649338805,"2006-01-01","2007-12-31","unknown"
"273",-55.6757819540098,-12.0647282557296,"2006-01-01","2007-12-31","unknown"
"274",-55.6786974009564,-12.0579202500468,"2006-01-01","2007-12-31","unknown"
"275",-55.6710437911915,-12.0565515853645,"2006-01-01","2007-12-31","unknown"
"276",-55.6676755965676,-12.0601621782486,"2006-01-01","2007-12-31","unknown"
"277",-55.6649274044386,-12.0453304354965,"2006-01-01","2007-12-31","unknown"
"278",-55.6590237172323,-12.0460647858805,"2006-01-01","2007-12-31","unknown"
"279",-55.6506521103767,-12.0420289782974,"2006-01-01","2007-12-31","unknown"
"280",-55.6544265602788,-12.0292607971222,"2006-01-01","2007-12-31","unknown"
"281",-55.6637556393087,-12.0309019334194,"2006-01-01","2007-12-31","unknown"
"282",-55.6737702049406,-12.0322339111242,"2006-01-01","2007-12-31","unknown"
"283",-55.6603684702301,-12.0144883012647,"2006-01-01","2007-12-31","unknown"
"284",-55.6632327180319,-12.0027191909115,"2006-01-01","2007-12-31","unknown"
"285",-55.6533119305609,-11.9932374718997,"2006-01-01","2007-12-31","unknown"
"286",-55.6684226641999,-11.9914726142869,"2006-01-01","2007-12-31","unknown"
"287",-55.666007975306,-11.982098253585,"2006-01-01","2007-12-31","unknown"
"288",-55.6622890596331,-12.1098145252746,"2006-01-01","2007-12-31","unknown"
"289",-55.6480685477306,-12.1064244233698,"2006-01-01","2007-12-31","unknown"
"290",-55.6242558420943,-12.0815988698511,"2006-01-01","2007-12-31","unknown"
"291",-55.638761227413,-12.0926574739339,"2006-01-01","2007-12-31","unknown"
"292",-55.62066694179,-12.0930849623024,"2006-01-01","2007-12-31","unknown"
"293",-55.6487625453672,-12.1161762900225,"2006-01-01","2007-12-31","unknown"
"294",-55.6613277376807,-12.1204597350782,"2006-01-01","2007-12-31","unknown"
"295",-58.7666664282374,-13.4617108901204,"2006-01-01","2007-12-31","SA"
"296",-58.7473865056116,-13.46101973433,"2006-01-01","2007-12-31","SA"
"297",-58.7655945994469,-13.4497916654719,"2006-01-01","2007-12-31","SA"
"298",-58.7488048345165,-13.4487051642929,"2006-01-01","2007-12-31","SA"
"299",-58.7621134049916,-13.4360702494789,"2006-01-01","2007-12-31","SA"
"300",-58.7492029952466,-13.4364565289322,"2006-01-01","2007-12-31","SA"
"301",-58.7336338973105,-13.4594463757556,"2006-01-01","2007-12-31","SA"
"302",-58.7326624758703,-13.4466245362047,"2006-01-01","2007-12-31","SA"
"303",-58.7349343738756,-13.4358525672496,"2006-01-01","2007-12-31","SA"
"304",-58.7213416943505,-13.43718908947,"2006-01-01","2007-12-31","Milheto+Alg"
"305",-58.7329971946879,-13.374407513301,"2006-01-01","2007-12-31","SA"
"306",-58.7316060043524,-13.3654109027116,"2006-01-01","2007-12-31","SA"
"307",-58.7135015950821,-13.3664540025531,"2006-01-01","2007-12-31","SA"
"308",-58.7171463125389,-13.3757046789986,"2006-01-01","2007-12-31","SA"
"309",-58.7306066514997,-13.3380710040054,"2006-01-01","2007-12-31","SA"
"310",-58.7932892789245,-13.402165616205,"2006-01-01","2007-12-31","SA"
"311",-58.800458909828,-13.4198057888917,"2006-01-01","2007-12-31","Milheto+Alg"
"312",-58.788975537171,-13.4188447008239,"2006-01-01","2007-12-31","SA"
"313",-58.7842821948984,-13.4333116842814,"2006-01-01","2007-12-31","SA"
"314",-58.7759193014863,-13.4406378660591,"2006-01-01","2007-12-31","SA"
"315",-58.7539990547202,-13.386798753859,"2006-01-01","2007-12-31","Milheto+Alg"
"316",-58.8095940830101,-13.3930940678709,"2006-01-01","2007-12-31","S+Milheto"
"317",-58.8075097311595,-13.4033677509492,"2006-01-01","2007-12-31","S+Milho"
"318",-58.8114607552311,-13.3846078407243,"2006-01-01","2007-12-31","S+Milheto"
"319",-58.8083648531819,-13.4158101326791,"2006-01-01","2007-12-31","Milheto+Alg"
"320",-58.8140900619216,-13.4205316942976,"2006-01-01","2007-12-31","S+Milho"
"321",-58.804670710018,-13.4292279834372,"2006-01-01","2007-12-31","S+Milho"
"322",-58.8180901789164,-13.3693054343174,"2006-01-01","2007-12-31","S+Milheto"
"323",-58.8180901789164,-13.3693054343174,"2006-01-01","2007-12-31","S+Milheto"
"324",-58.8180901789164,-13.3693054343174,"2006-01-01","2007-12-31","S+Milheto"
"325",-58.8180901789164,-13.3693054343174,"2006-01-01","2007-12-31","S+Milheto"
"326",-58.8176225458058,-13.3965023762455,"2006-01-01","2007-12-31","S+Milheto"
"327",-58.816711410577,-13.4168190538731,"2006-01-01","2007-12-31","S+Milho"
"328",-58.7206164613523,-13.4612824143524,"2006-01-01","2007-12-31","S+Milheto"
"329",-58.7130447274714,-13.4406563170517,"2006-01-01","2007-12-31","S+Milheto"
"330",-58.7631538091737,-13.4207491984318,"2006-01-01","2007-12-31","Milheto+Alg"
"331",-58.7631373478692,-13.4040160212774,"2006-01-01","2007-12-31","Milheto+Alg"
"332",-58.753934777376,-13.3687315066342,"2006-01-01","2007-12-31","Milheto+Alg"
"333",-58.7844137414565,-13.3887008785477,"2006-01-01","2007-12-31","Milheto+Alg"
"334",-58.7728306258416,-13.3859595165281,"2006-01-01","2007-12-31","Milheto+Alg"
"335",-58.772762222573,-13.4034256217422,"2006-01-01","2007-12-31","Milheto+Alg"
